repo_start_end_commit,repo_name,start_commit,end_commit
javafx-maven-plugin_javafx-rest-archetype__6a3aada0d88c8d4ae68d01fc4a7f0efbddf29358__6a3aada0d88c8d4ae68d01fc4a7f0efbddf29358,javafx-maven-plugin_javafx-rest-archetype,6a3aada0d88c8d4ae68d01fc4a7f0efbddf29358,6a3aada0d88c8d4ae68d01fc4a7f0efbddf29358
javahongxi_whatsmars__09f5c9fee806685a6297f7943bcdb8599698a5ec__ad9baf404fde7e1ceaa5ac5ced77715ce10b98a7,javahongxi_whatsmars,09f5c9fee806685a6297f7943bcdb8599698a5ec,ad9baf404fde7e1ceaa5ac5ced77715ce10b98a7
javahongxi_whatsmars__114a8c4555342d7c3e16a04eb3c5d9b8df4dc434__114a8c4555342d7c3e16a04eb3c5d9b8df4dc434,javahongxi_whatsmars,114a8c4555342d7c3e16a04eb3c5d9b8df4dc434,114a8c4555342d7c3e16a04eb3c5d9b8df4dc434
javahongxi_whatsmars__ad9baf404fde7e1ceaa5ac5ced77715ce10b98a7__ad9baf404fde7e1ceaa5ac5ced77715ce10b98a7,javahongxi_whatsmars,ad9baf404fde7e1ceaa5ac5ced77715ce10b98a7,ad9baf404fde7e1ceaa5ac5ced77715ce10b98a7
javalite_activejdbc__37560b24af0ba83220b437033e6bd2d38c790e0f__37560b24af0ba83220b437033e6bd2d38c790e0f,javalite_activejdbc,37560b24af0ba83220b437033e6bd2d38c790e0f,37560b24af0ba83220b437033e6bd2d38c790e0f
javanna_elasticsearch-river-solr__eb98df7a70954eb378884a8d7fb63834caab811c__eb98df7a70954eb378884a8d7fb63834caab811c,javanna_elasticsearch-river-solr,eb98df7a70954eb378884a8d7fb63834caab811c,eb98df7a70954eb378884a8d7fb63834caab811c
javaparser_javaparser__8e88daa7ca1019bb9337b1e10440d2fd03aaf391__8e88daa7ca1019bb9337b1e10440d2fd03aaf391,javaparser_javaparser,8e88daa7ca1019bb9337b1e10440d2fd03aaf391,8e88daa7ca1019bb9337b1e10440d2fd03aaf391
javers_javers__a9310955e4de5c9825b3055608268ab047ec19d7__a9310955e4de5c9825b3055608268ab047ec19d7,javers_javers,a9310955e4de5c9825b3055608268ab047ec19d7,a9310955e4de5c9825b3055608268ab047ec19d7
jaycekon_SpringBoot__d5cf6dd2eb6da71395c39f8773fbe6a483831443__d5cf6dd2eb6da71395c39f8773fbe6a483831443,jaycekon_SpringBoot,d5cf6dd2eb6da71395c39f8773fbe6a483831443,d5cf6dd2eb6da71395c39f8773fbe6a483831443
jbehave_jbehave-core__3058d0e44faaa21b8012404ff450b1f638e7c150__3058d0e44faaa21b8012404ff450b1f638e7c150,jbehave_jbehave-core,3058d0e44faaa21b8012404ff450b1f638e7c150,3058d0e44faaa21b8012404ff450b1f638e7c150
jbehave_jbehave-core__38ff84b42f08e35fab615ae024b6b3ecabdedbbe__38ff84b42f08e35fab615ae024b6b3ecabdedbbe,jbehave_jbehave-core,38ff84b42f08e35fab615ae024b6b3ecabdedbbe,38ff84b42f08e35fab615ae024b6b3ecabdedbbe
jbehave_jbehave-core__674ad3cdb9b7f40f95d855b0f48d084c72a977b5__674ad3cdb9b7f40f95d855b0f48d084c72a977b5,jbehave_jbehave-core,674ad3cdb9b7f40f95d855b0f48d084c72a977b5,674ad3cdb9b7f40f95d855b0f48d084c72a977b5
jberet_jsr352__4c5df3cee945ac3e07a5f36ea4baa7f7dabfef5b__4c5df3cee945ac3e07a5f36ea4baa7f7dabfef5b,jberet_jsr352,4c5df3cee945ac3e07a5f36ea4baa7f7dabfef5b,4c5df3cee945ac3e07a5f36ea4baa7f7dabfef5b
jberet_jsr352__75670991e7afd3ca91f8c932caa5c8d7f034e217__75670991e7afd3ca91f8c932caa5c8d7f034e217,jberet_jsr352,75670991e7afd3ca91f8c932caa5c8d7f034e217,75670991e7afd3ca91f8c932caa5c8d7f034e217
jberet_jsr352__a6bafade7aa7e2d328ec35bf6375fb5cd2abcac2__a6bafade7aa7e2d328ec35bf6375fb5cd2abcac2,jberet_jsr352,a6bafade7aa7e2d328ec35bf6375fb5cd2abcac2,a6bafade7aa7e2d328ec35bf6375fb5cd2abcac2
jboss-developer_jboss-brms-quickstarts__1614f5a1edc2da55648fde6c922d2c1157464a2a__1614f5a1edc2da55648fde6c922d2c1157464a2a,jboss-developer_jboss-brms-quickstarts,1614f5a1edc2da55648fde6c922d2c1157464a2a,1614f5a1edc2da55648fde6c922d2c1157464a2a
jboss-developer_jboss-jdg-quickstarts__43e7afa25aae991bc3f959f593bcbf28e40e3509__43e7afa25aae991bc3f959f593bcbf28e40e3509,jboss-developer_jboss-jdg-quickstarts,43e7afa25aae991bc3f959f593bcbf28e40e3509,43e7afa25aae991bc3f959f593bcbf28e40e3509
jboss-fuse_fabric8__a2330a1eeed257d26dc79925d7c01c985d020064__a2330a1eeed257d26dc79925d7c01c985d020064,jboss-fuse_fabric8,a2330a1eeed257d26dc79925d7c01c985d020064,a2330a1eeed257d26dc79925d7c01c985d020064
jboss-fuse_fabric8__db4d261620e7f0e5d2ab17056ed5d210ea18a683__db4d261620e7f0e5d2ab17056ed5d210ea18a683,jboss-fuse_fabric8,db4d261620e7f0e5d2ab17056ed5d210ea18a683,db4d261620e7f0e5d2ab17056ed5d210ea18a683
jboss-fuse_fabric8__f0695ca40b347e6aa7d385d174eb755ed28370bc__f0695ca40b347e6aa7d385d174eb755ed28370bc,jboss-fuse_fabric8,f0695ca40b347e6aa7d385d174eb755ed28370bc,f0695ca40b347e6aa7d385d174eb755ed28370bc
jboss-switchyard_components__6caa0060070433d3dfc0cc102b5149764ad1e37a__6caa0060070433d3dfc0cc102b5149764ad1e37a,jboss-switchyard_components,6caa0060070433d3dfc0cc102b5149764ad1e37a,6caa0060070433d3dfc0cc102b5149764ad1e37a
jboss-switchyard_quickstarts__358b182a650253175249f9ddb984ab036a3dc426__358b182a650253175249f9ddb984ab036a3dc426,jboss-switchyard_quickstarts,358b182a650253175249f9ddb984ab036a3dc426,358b182a650253175249f9ddb984ab036a3dc426
jboss-switchyard_quickstarts__63e6b5a07e1b8fcf91e6b657cf36a09a59039cd8__63e6b5a07e1b8fcf91e6b657cf36a09a59039cd8,jboss-switchyard_quickstarts,63e6b5a07e1b8fcf91e6b657cf36a09a59039cd8,63e6b5a07e1b8fcf91e6b657cf36a09a59039cd8
jboss-switchyard_switchyard__211af9dbbe0fb0c96cfa00cdf5fde30f170ada68__211af9dbbe0fb0c96cfa00cdf5fde30f170ada68,jboss-switchyard_switchyard,211af9dbbe0fb0c96cfa00cdf5fde30f170ada68,211af9dbbe0fb0c96cfa00cdf5fde30f170ada68
jboss-switchyard_switchyard__63e6b5a07e1b8fcf91e6b657cf36a09a59039cd8__63e6b5a07e1b8fcf91e6b657cf36a09a59039cd8,jboss-switchyard_switchyard,63e6b5a07e1b8fcf91e6b657cf36a09a59039cd8,63e6b5a07e1b8fcf91e6b657cf36a09a59039cd8
jbosstm_narayana__016080b1926efca1dc11aab212d7461115894670__016080b1926efca1dc11aab212d7461115894670,jbosstm_narayana,016080b1926efca1dc11aab212d7461115894670,016080b1926efca1dc11aab212d7461115894670
jbosstm_narayana__3559ecbdd652d78b6925e021f6fc191afa177dce__3559ecbdd652d78b6925e021f6fc191afa177dce,jbosstm_narayana,3559ecbdd652d78b6925e021f6fc191afa177dce,3559ecbdd652d78b6925e021f6fc191afa177dce
jbosstm_narayana__46d48f668e76efa81914cf16267a9dc89a98e53d__46d48f668e76efa81914cf16267a9dc89a98e53d,jbosstm_narayana,46d48f668e76efa81914cf16267a9dc89a98e53d,46d48f668e76efa81914cf16267a9dc89a98e53d
jbosstm_narayana__555fb448f4b62307c34b40855ff16037e0787bc9__555fb448f4b62307c34b40855ff16037e0787bc9,jbosstm_narayana,555fb448f4b62307c34b40855ff16037e0787bc9,555fb448f4b62307c34b40855ff16037e0787bc9
jbosstm_quickstart__11bd9caeb588586a955174097e16006d62a1b043__11bd9caeb588586a955174097e16006d62a1b043,jbosstm_quickstart,11bd9caeb588586a955174097e16006d62a1b043,11bd9caeb588586a955174097e16006d62a1b043
jbosstm_quickstart__18baebfcd5b4d3331ac70548bf985356819fe8b0__18baebfcd5b4d3331ac70548bf985356819fe8b0,jbosstm_quickstart,18baebfcd5b4d3331ac70548bf985356819fe8b0,18baebfcd5b4d3331ac70548bf985356819fe8b0
jbosstools_jbosstools-openshift__171bb81f6fc84bfb59ab5831a439088a4e570d9b__171bb81f6fc84bfb59ab5831a439088a4e570d9b,jbosstools_jbosstools-openshift,171bb81f6fc84bfb59ab5831a439088a4e570d9b,171bb81f6fc84bfb59ab5831a439088a4e570d9b
jbosstools_jbosstools-openshift__171bb81f6fc84bfb59ab5831a439088a4e570d9b__72636a06bf953d851da01997cf1c13a0e6c5b71e,jbosstools_jbosstools-openshift,171bb81f6fc84bfb59ab5831a439088a4e570d9b,72636a06bf953d851da01997cf1c13a0e6c5b71e
jbosstools_jbosstools-openshift__ab027988119e48563fea017607fde36e13a846af__ab027988119e48563fea017607fde36e13a846af,jbosstools_jbosstools-openshift,ab027988119e48563fea017607fde36e13a846af,ab027988119e48563fea017607fde36e13a846af
jbufu_openid4java__4e84354c138379f69c90d3efb6601be6c4564154__4e84354c138379f69c90d3efb6601be6c4564154,jbufu_openid4java,4e84354c138379f69c90d3efb6601be6c4564154,4e84354c138379f69c90d3efb6601be6c4564154
jbufu_openid4java__87f2305f757913d3c707f3db3e30fc80d3b5689a__87f2305f757913d3c707f3db3e30fc80d3b5689a,jbufu_openid4java,87f2305f757913d3c707f3db3e30fc80d3b5689a,87f2305f757913d3c707f3db3e30fc80d3b5689a
jbufu_openid4java__c35146e2849ada483acbf47d23a9009439f5f8b3__c35146e2849ada483acbf47d23a9009439f5f8b3,jbufu_openid4java,c35146e2849ada483acbf47d23a9009439f5f8b3,c35146e2849ada483acbf47d23a9009439f5f8b3
jbufu_openid4java__ec0254bf702558a099b79fe3130d827a939ff86a__ec0254bf702558a099b79fe3130d827a939ff86a,jbufu_openid4java,ec0254bf702558a099b79fe3130d827a939ff86a,ec0254bf702558a099b79fe3130d827a939ff86a
jcgay_maven-color__833c4f68f5bd8857a89df145dd1df048f7848dc2__833c4f68f5bd8857a89df145dd1df048f7848dc2,jcgay_maven-color,833c4f68f5bd8857a89df145dd1df048f7848dc2,833c4f68f5bd8857a89df145dd1df048f7848dc2
jclouds_jclouds__edc1b10610884bdbed13c43a18d14ce0243b2e58__edc1b10610884bdbed13c43a18d14ce0243b2e58,jclouds_jclouds,edc1b10610884bdbed13c43a18d14ce0243b2e58,edc1b10610884bdbed13c43a18d14ce0243b2e58
jclouds_legacy-jclouds__edc1b10610884bdbed13c43a18d14ce0243b2e58__edc1b10610884bdbed13c43a18d14ce0243b2e58,jclouds_legacy-jclouds,edc1b10610884bdbed13c43a18d14ce0243b2e58,edc1b10610884bdbed13c43a18d14ce0243b2e58
jcustenborder_connect-utils__aaaf4f626eb3ebd3f5071b1fa53dfe1906d24c73__aaaf4f626eb3ebd3f5071b1fa53dfe1906d24c73,jcustenborder_connect-utils,aaaf4f626eb3ebd3f5071b1fa53dfe1906d24c73,aaaf4f626eb3ebd3f5071b1fa53dfe1906d24c73
jdemetra_jdemetra-app__4e09b1cf5d78b6e179ab423bf4e9b02f14c1f308__4e09b1cf5d78b6e179ab423bf4e9b02f14c1f308,jdemetra_jdemetra-app,4e09b1cf5d78b6e179ab423bf4e9b02f14c1f308,4e09b1cf5d78b6e179ab423bf4e9b02f14c1f308
jdemetra_jdemetra-app__d9287578daa2c67bd2f3d11f4dc42c80676fbbef__d9287578daa2c67bd2f3d11f4dc42c80676fbbef,jdemetra_jdemetra-app,d9287578daa2c67bd2f3d11f4dc42c80676fbbef,d9287578daa2c67bd2f3d11f4dc42c80676fbbef
jdemetra_jdemetra-core__1dcc3f77680598c560bbc13e43338914748a0da7__1dcc3f77680598c560bbc13e43338914748a0da7,jdemetra_jdemetra-core,1dcc3f77680598c560bbc13e43338914748a0da7,1dcc3f77680598c560bbc13e43338914748a0da7
jdemetra_jdemetra-core__2607e994ed09afa8e7f04cee8f01ef469701fb01__2607e994ed09afa8e7f04cee8f01ef469701fb01,jdemetra_jdemetra-core,2607e994ed09afa8e7f04cee8f01ef469701fb01,2607e994ed09afa8e7f04cee8f01ef469701fb01
jdemetra_jdemetra-core__f97f52c50273455fb0ec4353126636653c761fb4__f97f52c50273455fb0ec4353126636653c761fb4,jdemetra_jdemetra-core,f97f52c50273455fb0ec4353126636653c761fb4,f97f52c50273455fb0ec4353126636653c761fb4
jdillon_gossip__448616313a1e7e354503a897f81473990a1fa0b3__448616313a1e7e354503a897f81473990a1fa0b3,jdillon_gossip,448616313a1e7e354503a897f81473990a1fa0b3,448616313a1e7e354503a897f81473990a1fa0b3
jdillon_gshell__894e4b6d3f4890a928a79d666c741df142e4ef4b__894e4b6d3f4890a928a79d666c741df142e4ef4b,jdillon_gshell,894e4b6d3f4890a928a79d666c741df142e4ef4b,894e4b6d3f4890a928a79d666c741df142e4ef4b
jdillon_gshell__a5b30484f9d16cb5b33cd338c64175f82211f876__a5b30484f9d16cb5b33cd338c64175f82211f876,jdillon_gshell,a5b30484f9d16cb5b33cd338c64175f82211f876,a5b30484f9d16cb5b33cd338c64175f82211f876
jdillon_mvnsh__09f393f0127d9052db0c11254e7882f88e155ee9__09f393f0127d9052db0c11254e7882f88e155ee9,jdillon_mvnsh,09f393f0127d9052db0c11254e7882f88e155ee9,09f393f0127d9052db0c11254e7882f88e155ee9
jenkinsci_analysis-model__6d2d15a20cda7057b446998a631a787f66ff8041__6d2d15a20cda7057b446998a631a787f66ff8041,jenkinsci_analysis-model,6d2d15a20cda7057b446998a631a787f66ff8041,6d2d15a20cda7057b446998a631a787f66ff8041
jenkinsci_gerrit-trigger-plugin__06016000b2764f35f6fb85419d3fdd2911a6b9dc__06016000b2764f35f6fb85419d3fdd2911a6b9dc,jenkinsci_gerrit-trigger-plugin,06016000b2764f35f6fb85419d3fdd2911a6b9dc,06016000b2764f35f6fb85419d3fdd2911a6b9dc
jenkinsci_git-client-plugin__51d3671d554d0124e4ef627ca7966f0fd2301c5a__51d3671d554d0124e4ef627ca7966f0fd2301c5a,jenkinsci_git-client-plugin,51d3671d554d0124e4ef627ca7966f0fd2301c5a,51d3671d554d0124e4ef627ca7966f0fd2301c5a
jenkinsci_java-client-api__fe2601a77733887a0cdfa4d20d46997765e8e8ca__fe2601a77733887a0cdfa4d20d46997765e8e8ca,jenkinsci_java-client-api,fe2601a77733887a0cdfa4d20d46997765e8e8ca,fe2601a77733887a0cdfa4d20d46997765e8e8ca
jenkinsci_jenkins__3ab5336f3c6b9c6577560faf8c85fb0d38d3642b__3ab5336f3c6b9c6577560faf8c85fb0d38d3642b,jenkinsci_jenkins,3ab5336f3c6b9c6577560faf8c85fb0d38d3642b,3ab5336f3c6b9c6577560faf8c85fb0d38d3642b
jenkinsci_jenkins__41ca5b8a36391a95701b794d41faaecb50abef40__3ab5336f3c6b9c6577560faf8c85fb0d38d3642b,jenkinsci_jenkins,41ca5b8a36391a95701b794d41faaecb50abef40,3ab5336f3c6b9c6577560faf8c85fb0d38d3642b
jenkinsci_jenkins__41ca5b8a36391a95701b794d41faaecb50abef40__41ca5b8a36391a95701b794d41faaecb50abef40,jenkinsci_jenkins,41ca5b8a36391a95701b794d41faaecb50abef40,41ca5b8a36391a95701b794d41faaecb50abef40
jenkinsci_jenkins__aea10298fed376979e41f4482dd6f2a916f4b23f__aea10298fed376979e41f4482dd6f2a916f4b23f,jenkinsci_jenkins,aea10298fed376979e41f4482dd6f2a916f4b23f,aea10298fed376979e41f4482dd6f2a916f4b23f
jenkinsci_jenkins__ed2988fc86f0d8eacca2985d72805f981a949ddf__3ab5336f3c6b9c6577560faf8c85fb0d38d3642b,jenkinsci_jenkins,ed2988fc86f0d8eacca2985d72805f981a949ddf,3ab5336f3c6b9c6577560faf8c85fb0d38d3642b
jenkinsci_jenkins__ed2988fc86f0d8eacca2985d72805f981a949ddf__ed2988fc86f0d8eacca2985d72805f981a949ddf,jenkinsci_jenkins,ed2988fc86f0d8eacca2985d72805f981a949ddf,ed2988fc86f0d8eacca2985d72805f981a949ddf
jenkinsci_swarm-plugin__02890f24425b26e1312d82490d9c1b277c64b0f8__02890f24425b26e1312d82490d9c1b277c64b0f8,jenkinsci_swarm-plugin,02890f24425b26e1312d82490d9c1b277c64b0f8,02890f24425b26e1312d82490d9c1b277c64b0f8
jeppetto_jeppetto__7fa17e4c634073abbd914f3ebc821281ece973c3__7fa17e4c634073abbd914f3ebc821281ece973c3,jeppetto_jeppetto,7fa17e4c634073abbd914f3ebc821281ece973c3,7fa17e4c634073abbd914f3ebc821281ece973c3
jeremylong_DependencyCheck__514f8398e2e5c68e84aaf3c022ccbc69631c9ac3__514f8398e2e5c68e84aaf3c022ccbc69631c9ac3,jeremylong_DependencyCheck,514f8398e2e5c68e84aaf3c022ccbc69631c9ac3,514f8398e2e5c68e84aaf3c022ccbc69631c9ac3
jetoile_hadoop-unit__74095ed30665441fa0087f7f3a268b7708fc07c2__74095ed30665441fa0087f7f3a268b7708fc07c2,jetoile_hadoop-unit,74095ed30665441fa0087f7f3a268b7708fc07c2,74095ed30665441fa0087f7f3a268b7708fc07c2
jetoile_hadoop-unit__944c814a6b8a9e4a8d9282ce20cf5e19229bdbed__944c814a6b8a9e4a8d9282ce20cf5e19229bdbed,jetoile_hadoop-unit,944c814a6b8a9e4a8d9282ce20cf5e19229bdbed,944c814a6b8a9e4a8d9282ce20cf5e19229bdbed
jibx_core__14bb0d61056ecac612a97743917343e1561a1076__14bb0d61056ecac612a97743917343e1561a1076,jibx_core,14bb0d61056ecac612a97743917343e1561a1076,14bb0d61056ecac612a97743917343e1561a1076
jimmoores_quandl4j__e865d4c923b7a5bd8f6d28d0fe595bc18f44429c__e865d4c923b7a5bd8f6d28d0fe595bc18f44429c,jimmoores_quandl4j,e865d4c923b7a5bd8f6d28d0fe595bc18f44429c,e865d4c923b7a5bd8f6d28d0fe595bc18f44429c
jimmoores_quandl4j__f6cf06dd685e0e6980c1ae720ec96b507bcaa898__f6cf06dd685e0e6980c1ae720ec96b507bcaa898,jimmoores_quandl4j,f6cf06dd685e0e6980c1ae720ec96b507bcaa898,f6cf06dd685e0e6980c1ae720ec96b507bcaa898
jitlogic_zorka__6649b9890ca6062881a04be00942d4cfd2bc896a__6649b9890ca6062881a04be00942d4cfd2bc896a,jitlogic_zorka,6649b9890ca6062881a04be00942d4cfd2bc896a,6649b9890ca6062881a04be00942d4cfd2bc896a
jklingsporn_vertx-jooq__429cc3ebe22a1d8612f03280d608b36e8f18e8e9__429cc3ebe22a1d8612f03280d608b36e8f18e8e9,jklingsporn_vertx-jooq,429cc3ebe22a1d8612f03280d608b36e8f18e8e9,429cc3ebe22a1d8612f03280d608b36e8f18e8e9
jknack_handlebars.java__ab2e50749d2b1d9e11f67d5b6ba1580b0d04caa6__ab2e50749d2b1d9e11f67d5b6ba1580b0d04caa6,jknack_handlebars.java,ab2e50749d2b1d9e11f67d5b6ba1580b0d04caa6,ab2e50749d2b1d9e11f67d5b6ba1580b0d04caa6
jloisel_elastic-crud__1db4f0f874fc9ef6cc64bf08c121263ea80bf950__1db4f0f874fc9ef6cc64bf08c121263ea80bf950,jloisel_elastic-crud,1db4f0f874fc9ef6cc64bf08c121263ea80bf950,1db4f0f874fc9ef6cc64bf08c121263ea80bf950
jmxtrans_jmxtrans__042e2dea7bb422bf071b07d2b52299591a0496e9__042e2dea7bb422bf071b07d2b52299591a0496e9,jmxtrans_jmxtrans,042e2dea7bb422bf071b07d2b52299591a0496e9,042e2dea7bb422bf071b07d2b52299591a0496e9
jmxtrans_jmxtrans__40d4e2f72d49bc98237281053268c9db44769c43__4f7497b6f4103a9feb5bf89bd23e13520df9b220,jmxtrans_jmxtrans,40d4e2f72d49bc98237281053268c9db44769c43,4f7497b6f4103a9feb5bf89bd23e13520df9b220
jmxtrans_jmxtrans__7aad40a180de472485f1ae2b871a12c3f21d5357__7aad40a180de472485f1ae2b871a12c3f21d5357,jmxtrans_jmxtrans,7aad40a180de472485f1ae2b871a12c3f21d5357,7aad40a180de472485f1ae2b871a12c3f21d5357
jmxtrans_jmxtrans__9774a72eb6595518587ca9bed6b265d52a646011__9774a72eb6595518587ca9bed6b265d52a646011,jmxtrans_jmxtrans,9774a72eb6595518587ca9bed6b265d52a646011,9774a72eb6595518587ca9bed6b265d52a646011
jmxtrans_jmxtrans__dcc54c9b58a1039517099430c8e603e42fe5b104__dcc54c9b58a1039517099430c8e603e42fe5b104,jmxtrans_jmxtrans,dcc54c9b58a1039517099430c8e603e42fe5b104,dcc54c9b58a1039517099430c8e603e42fe5b104
jnidzwetzki_crypto-bot__99b4c30ca1a359f2a0394f71b668365d5e4d9731__99b4c30ca1a359f2a0394f71b668365d5e4d9731,jnidzwetzki_crypto-bot,99b4c30ca1a359f2a0394f71b668365d5e4d9731,99b4c30ca1a359f2a0394f71b668365d5e4d9731
jnidzwetzki_crypto-bot__db50b2aa5c714aa0fadded4891a1ca8c21dcdf53__db50b2aa5c714aa0fadded4891a1ca8c21dcdf53,jnidzwetzki_crypto-bot,db50b2aa5c714aa0fadded4891a1ca8c21dcdf53,db50b2aa5c714aa0fadded4891a1ca8c21dcdf53
joachimvda_jtransfo__93a212a39e7f5869c6eb06dda49eab30c237ca4a__93a212a39e7f5869c6eb06dda49eab30c237ca4a,joachimvda_jtransfo,93a212a39e7f5869c6eb06dda49eab30c237ca4a,93a212a39e7f5869c6eb06dda49eab30c237ca4a
joachimvda_jtransfo__fbce54fadaaa9b1f366ad662160156b68e371efd__fbce54fadaaa9b1f366ad662160156b68e371efd,joachimvda_jtransfo,fbce54fadaaa9b1f366ad662160156b68e371efd,fbce54fadaaa9b1f366ad662160156b68e371efd
jobxhub_JobX__9b161f00d83e331eff45c7cb4a682e3135379710__9b161f00d83e331eff45c7cb4a682e3135379710,jobxhub_JobX,9b161f00d83e331eff45c7cb4a682e3135379710,9b161f00d83e331eff45c7cb4a682e3135379710
joel-costigliola_assertj-assertions-generator-maven-plugin__72e06bdcdd6b3cff9aebad57476ec5a42dcbb551__72e06bdcdd6b3cff9aebad57476ec5a42dcbb551,joel-costigliola_assertj-assertions-generator-maven-plugin,72e06bdcdd6b3cff9aebad57476ec5a42dcbb551,72e06bdcdd6b3cff9aebad57476ec5a42dcbb551
joel-costigliola_assertj-guava__343d260e4c7383fc1d1c072ded49a5ce3666408f__343d260e4c7383fc1d1c072ded49a5ce3666408f,joel-costigliola_assertj-guava,343d260e4c7383fc1d1c072ded49a5ce3666408f,343d260e4c7383fc1d1c072ded49a5ce3666408f
joel-costigliola_assertj-swing__033bdd7832ca9a9647c8f7b7ecaa985d3115b206__033bdd7832ca9a9647c8f7b7ecaa985d3115b206,joel-costigliola_assertj-swing,033bdd7832ca9a9647c8f7b7ecaa985d3115b206,033bdd7832ca9a9647c8f7b7ecaa985d3115b206
joel-costigliola_assertj-swing__53f62ef362f841cfd91b30539e1f221d5685c4c2__53f62ef362f841cfd91b30539e1f221d5685c4c2,joel-costigliola_assertj-swing,53f62ef362f841cfd91b30539e1f221d5685c4c2,53f62ef362f841cfd91b30539e1f221d5685c4c2
joelittlejohn_jsonschema2pojo__104770c50ca37c9a0f4824556f6d9329f4ca95eb__104770c50ca37c9a0f4824556f6d9329f4ca95eb,joelittlejohn_jsonschema2pojo,104770c50ca37c9a0f4824556f6d9329f4ca95eb,104770c50ca37c9a0f4824556f6d9329f4ca95eb
joelittlejohn_jsonschema2pojo__3a97cccc79b5c8c9e034b070c8de69ac6012151e__3a97cccc79b5c8c9e034b070c8de69ac6012151e,joelittlejohn_jsonschema2pojo,3a97cccc79b5c8c9e034b070c8de69ac6012151e,3a97cccc79b5c8c9e034b070c8de69ac6012151e
joelittlejohn_jsonschema2pojo__74db6fa001d1c519ddc9d9264221be4269953692__74db6fa001d1c519ddc9d9264221be4269953692,joelittlejohn_jsonschema2pojo,74db6fa001d1c519ddc9d9264221be4269953692,74db6fa001d1c519ddc9d9264221be4269953692
jogetworkflow_jw-community__06a4f462dc259efc32d1c91e5995caef43e2c2e8__06a4f462dc259efc32d1c91e5995caef43e2c2e8,jogetworkflow_jw-community,06a4f462dc259efc32d1c91e5995caef43e2c2e8,06a4f462dc259efc32d1c91e5995caef43e2c2e8
johncarl81_transfuse__0583be33a5096ca9362b048cad416e4977b4b4d5__0583be33a5096ca9362b048cad416e4977b4b4d5,johncarl81_transfuse,0583be33a5096ca9362b048cad416e4977b4b4d5,0583be33a5096ca9362b048cad416e4977b4b4d5
johncarl81_transfuse__946553c6056e62a470c762a8ce6285a152dd4950__946553c6056e62a470c762a8ce6285a152dd4950,johncarl81_transfuse,946553c6056e62a470c762a8ce6285a152dd4950,946553c6056e62a470c762a8ce6285a152dd4950
johnewart_gearman-java__6cf44fe866f02fefc4eaa2b719e4987a3081d30c__6cf44fe866f02fefc4eaa2b719e4987a3081d30c,johnewart_gearman-java,6cf44fe866f02fefc4eaa2b719e4987a3081d30c,6cf44fe866f02fefc4eaa2b719e4987a3081d30c
johnewart_gearman-java__b00413308187b17ca2cc54951a0628a072a649cc__b00413308187b17ca2cc54951a0628a072a649cc,johnewart_gearman-java,b00413308187b17ca2cc54951a0628a072a649cc,b00413308187b17ca2cc54951a0628a072a649cc
joinfaces_joinfaces__8469ca8b7e464c4b6d7de21a27564533bdcd511f__8469ca8b7e464c4b6d7de21a27564533bdcd511f,joinfaces_joinfaces,8469ca8b7e464c4b6d7de21a27564533bdcd511f,8469ca8b7e464c4b6d7de21a27564533bdcd511f
joliciel-informatique_talismane__1ed8b995e9d677dff7eee752a36c7b43923360c1__1ed8b995e9d677dff7eee752a36c7b43923360c1,joliciel-informatique_talismane,1ed8b995e9d677dff7eee752a36c7b43923360c1,1ed8b995e9d677dff7eee752a36c7b43923360c1
jooby-project_jooby__30ffbf501d9566c7d4232c3bd6d459d66c58ca0a__30ffbf501d9566c7d4232c3bd6d459d66c58ca0a,jooby-project_jooby,30ffbf501d9566c7d4232c3bd6d459d66c58ca0a,30ffbf501d9566c7d4232c3bd6d459d66c58ca0a
joshdrummond_webpasswordsafe__d79d86d398f68fa8a7c2b3245b5ff604b921dc18__d79d86d398f68fa8a7c2b3245b5ff604b921dc18,joshdrummond_webpasswordsafe,d79d86d398f68fa8a7c2b3245b5ff604b921dc18,d79d86d398f68fa8a7c2b3245b5ff604b921dc18
joshlong_the-spring-rest-stack__83e3408473f4b997d1cd995a06714ce8a17b3290__83e3408473f4b997d1cd995a06714ce8a17b3290,joshlong_the-spring-rest-stack,83e3408473f4b997d1cd995a06714ce8a17b3290,83e3408473f4b997d1cd995a06714ce8a17b3290
joshsh_ripple__fc1a50577be3ab5954fc7595101c9624500eea3c__fc1a50577be3ab5954fc7595101c9624500eea3c,joshsh_ripple,fc1a50577be3ab5954fc7595101c9624500eea3c,fc1a50577be3ab5954fc7595101c9624500eea3c
joyent_java-manta__43f7b27295ce565ebad7e7a3ccfe7c0856896172__43f7b27295ce565ebad7e7a3ccfe7c0856896172,joyent_java-manta,43f7b27295ce565ebad7e7a3ccfe7c0856896172,43f7b27295ce565ebad7e7a3ccfe7c0856896172
jpatanooga_Canova__847bc64ea4449a63cbaff8258222d995b80a5e90__847bc64ea4449a63cbaff8258222d995b80a5e90,jpatanooga_Canova,847bc64ea4449a63cbaff8258222d995b80a5e90,847bc64ea4449a63cbaff8258222d995b80a5e90
