,migration_id,ver2_file_path,ver2_tree_path,ver2_signature,method_ver2
235,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/security/FF4jSecurityContext.java,FF4jSecurityContext,getUserName__(),"public String getUserName() {
    return userName;
}"
236,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/FeatureStoreResource.java,FeatureStoreResource,FeatureStoreResource__(),"public FeatureStoreResource() {
}"
237,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/FeatureStoreResource.java,FeatureStoreResource,get__(),"@GET
@ApiOperation(
        value= ""Display information regarding to <b>Features</b>"",
        notes= ""other sub resources to be displayed"",
        response=FeatureStoreApiBean.class)
@ApiResponses(@ApiResponse(code = 200, message= ""status of current ff4j bean""))
@Produces(MediaType.APPLICATION_JSON)
public FeatureStoreApiBean get() {
    return new FeatureStoreApiBean(ff4j.getFeatureStore());
}"
238,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/FeatureStoreResource.java,FeatureStoreResource,readFeatures__(),"@GET
@Path(""/"" + RESOURCE_FEATURES)
@Produces(MediaType.APPLICATION_JSON)
@ApiOperation(value= ""Display information regarding <b>Features</b>"", response=EventRepositoryApiBean.class)
@ApiResponses(@ApiResponse(code = 200, message= ""get all features""))
public List < FeatureApiBean> readFeatures() {
    Feature[] storeContent = getFeatureStore().readAll().values().toArray(new Feature[0]);
    List < FeatureApiBean > apiBean = new ArrayList<FeatureApiBean>();
    for (Feature feature : storeContent) {
        apiBean.add(new FeatureApiBean(feature));
    }
    return apiBean;
}"
239,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/FeatureStoreResource.java,FeatureStoreResource,readGroups__(),"@GET
@Path(""/"" + RESOURCE_GROUPS)
@Produces(MediaType.APPLICATION_JSON)
@ApiOperation(value= ""Display information regarding <b>Groups</b>"", response=GroupDescApiBean.class)
@ApiResponses({@ApiResponse(code = 200, message=""Groups resource"", response=GroupDescApiBean.class)})
public List < GroupDescApiBean > readGroups() {
    Map< String, Feature > features = getFeatureStore().readAll();
    Map< String , GroupDescApiBean > groups = new HashMap<String, GroupDescApiBean>();
    if (features != null && !features.isEmpty()) {
        // Build groups from features
        for (String featureName : features.keySet()) {
            String groupName = features.get(featureName).getGroup();
            // Add current group to list
            if (groupName != null && !groupName.isEmpty()) {
                if (!groups.containsKey(groupName)) {
                    groups.put(groupName, new GroupDescApiBean(groupName, new ArrayList<String>()));
                }
                groups.get(groupName).getFeatures().add(featureName);
            }
        }
    }
    return new ArrayList<GroupDescApiBean>(groups.values());
}"
240,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/FeatureStoreResource.java,FeatureStoreResource,getStatus__(),"@GET
@Path(""/"" + RESOURCE_CACHE)
@Produces(MediaType.APPLICATION_JSON)
@ApiOperation(value= ""Display information related to <b>Cache</b>"")
@ApiResponses({ @ApiResponse(code = 200, message= ""status of current ff4j monitoring bean"", response=CacheApiBean.class),
                @ApiResponse(code = 404, message= ""no cache content provided"") })
public Response getStatus() {
    if (!getFeatureStore().isCached()) {
        return Response.status(Response.Status.NOT_FOUND).entity(""Current Store is not cached"").build();
    }
    return Response.ok(new CacheApiBean(getFeatureStore())).build();
}"
241,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/FeatureStoreResource.java,FeatureStoreResource,clear__(),"@POST
@Path(""/"" + RESOURCE_CACHE)
@Produces(MediaType.TEXT_PLAIN)
@ApiOperation(value= ""Clear Cache"", response=Response.class)
@ApiResponses({ @ApiResponse(code = 200, message= ""cache is cleard""),
                @ApiResponse(code = 404, message= ""no cache content provided"") })
public Response clear() {
    if (!getFeatureStore().isCached()) {
        return Response.status(Response.Status.NOT_FOUND).entity(""Current Store is not cached"").build();
    }
    ((FF4jCacheProxy) getFeatureStore()).getCacheManager().clearFeatures();
    return Response.ok(""Cache has been cleared"").build();
}"
242,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/security/FF4JSecurityContextAuthenticationManager.java,FF4JSecurityContextAuthenticationManager,getCurrentUserPermissions__(),"@Override
public Set<String> getCurrentUserPermissions() {
    FF4jSecurityContext secCtx = FF4jResource.securityContextHolder.get();
    if (secCtx != null) {
        return secCtx.getUserRoles();
    }
    return new HashSet<String>();
}"
243,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/security/FF4JSecurityContextAuthenticationManager.java,FF4JSecurityContextAuthenticationManager,listAllPermissions__(),"@Override
public Set<String> listAllPermissions() {
    Set < String > vars = new HashSet<String>();
    if (FF4jSecurityContextFilter.securityConfig != null) {
        Map < String, Set<String > > perms = FF4jSecurityContextFilter.securityConfig.getPermissions();
        for (String var : perms.keySet()) {
            perms.get(var).addAll(perms.get(var));
        }
    }
    return vars;
}"
244,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FF4jStatusApiBean.java,FF4jStatusApiBean,FF4jStatusApiBean__(),"public FF4jStatusApiBean() {
}"
245,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FF4jStatusApiBean.java,FF4jStatusApiBean,FF4jStatusApiBean__(FF4j ff4j),"public FF4jStatusApiBean(FF4j ff4j) {
    // UpTime
    long up = System.currentTimeMillis() - ff4j.getStartTime();
    long daynumber = new Double(Math.floor(up / (1000 * 3600 * 24))).longValue();
    up = up - (daynumber * 1000 * 3600 * 24);
    long hourNumber = new Double(Math.floor(up / (1000 * 3600))).longValue();
    up = up - (hourNumber * 1000 * 3600);
    long minutenumber = new Double(Math.floor(up / (1000 * 60))).longValue();
    up = up - (minutenumber * 1000 * 60);
    long secondnumber = new Double(Math.floor(up / 1000)).longValue();
    uptime =  daynumber + "" day(s) "";
    uptime += hourNumber + "" hours(s) "";
    uptime += minutenumber + "" minute(s) "";
    uptime += secondnumber + "" seconds\"""";
    autocreate = ff4j.isAutocreate();
    version = ff4j.getVersion();
    if (null != ff4j.getFeatureStore()) {
        featuresStore = new FeatureStoreApiBean(ff4j.getFeatureStore());
    }
    if (null != ff4j.getEventRepository()) {
        eventRepository = new EventRepositoryApiBean(ff4j.getEventRepository(), null, null);
    }
    if (null != ff4j.getAuthorizationsManager()) {
        authorizationsManager = new AuthorizationsManagerApiBean(ff4j.getAuthorizationsManager());
    }
}"
246,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FF4jStatusApiBean.java,FF4jStatusApiBean,getUptime__(),"public String getUptime() {
    return uptime;
}"
247,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FF4jStatusApiBean.java,FF4jStatusApiBean,setUptime__(String uptime),"public void setUptime(String uptime) {
    this.uptime = uptime;
}"
248,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FF4jStatusApiBean.java,FF4jStatusApiBean,isAutocreate__(),"public boolean isAutocreate() {
    return autocreate;
}"
249,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FF4jStatusApiBean.java,FF4jStatusApiBean,setAutocreate__(boolean autocreate),"public void setAutocreate(boolean autocreate) {
    this.autocreate = autocreate;
}"
250,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FF4jStatusApiBean.java,FF4jStatusApiBean,getVersion__(),"public String getVersion() {
    return version;
}"
251,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FF4jStatusApiBean.java,FF4jStatusApiBean,setVersion__(String version),"public void setVersion(String version) {
    this.version = version;
}"
252,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FF4jStatusApiBean.java,FF4jStatusApiBean,getFeaturesStore__(),"public FeatureStoreApiBean getFeaturesStore() {
    return featuresStore;
}"
253,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FF4jStatusApiBean.java,FF4jStatusApiBean,setFeaturesStore__(FeatureStoreApiBean featuresStore),"public void setFeaturesStore(FeatureStoreApiBean featuresStore) {
    this.featuresStore = featuresStore;
}"
254,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FF4jStatusApiBean.java,FF4jStatusApiBean,getEventRepository__(),"public EventRepositoryApiBean getEventRepository() {
    return eventRepository;
}"
255,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FF4jStatusApiBean.java,FF4jStatusApiBean,setEventRepository__(EventRepositoryApiBean eventRepository),"public void setEventRepository(EventRepositoryApiBean eventRepository) {
    this.eventRepository = eventRepository;
}"
256,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FF4jStatusApiBean.java,FF4jStatusApiBean,getAuthorizationsManager__(),"public AuthorizationsManagerApiBean getAuthorizationsManager() {
    return authorizationsManager;
}"
257,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FF4jStatusApiBean.java,FF4jStatusApiBean,setAuthorizationsManager__(AuthorizationsManagerApiBean authorizationsManager),"public void setAuthorizationsManager(AuthorizationsManagerApiBean authorizationsManager) {
    this.authorizationsManager = authorizationsManager;
}"
258,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/PieSectorApiBean.java,PieSectorApiBean,PieSectorApiBean__(PieSector sector),"public PieSectorApiBean(PieSector sector) {
    this.label = sector.getLabel();
    this.value = sector.getValue();
    this.color = sector.getColor();
}"
259,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/PieSectorApiBean.java,PieSectorApiBean,getLabel__(),"public String getLabel() {
    return label;
}"
260,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/PieSectorApiBean.java,PieSectorApiBean,setLabel__(String label),"public void setLabel(String label) {
    this.label = label;
}"
261,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/PieSectorApiBean.java,PieSectorApiBean,getValue__(),"public double getValue() {
    return value;
}"
262,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/PieSectorApiBean.java,PieSectorApiBean,setValue__(double value),"public void setValue(double value) {
    this.value = value;
}"
263,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/PieSectorApiBean.java,PieSectorApiBean,getColor__(),"public String getColor() {
    return color;
}"
264,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/PieSectorApiBean.java,PieSectorApiBean,setColor__(String color),"public void setColor(String color) {
    this.color = color;
}"
265,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FeatureMonitoringApiBean.java,FeatureMonitoringApiBean,FeatureMonitoringApiBean__(String uid),"public FeatureMonitoringApiBean(String uid) {
    this.featureName = uid;
}"
266,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FeatureMonitoringApiBean.java,FeatureMonitoringApiBean,getFeatureName__(),"public String getFeatureName() {
    return featureName;
}"
267,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FeatureMonitoringApiBean.java,FeatureMonitoringApiBean,setFeatureName__(String featureName),"public void setFeatureName(String featureName) {
    this.featureName = featureName;
}"
268,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FeatureMonitoringApiBean.java,FeatureMonitoringApiBean,getEventsPie__(),"public PieChartApiBean getEventsPie() {
    return eventsPie;
}"
269,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FeatureMonitoringApiBean.java,FeatureMonitoringApiBean,setEventsPie__(PieChartApiBean eventsPie),"public void setEventsPie(PieChartApiBean eventsPie) {
    this.eventsPie = eventsPie;
}"
270,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FeatureMonitoringApiBean.java,FeatureMonitoringApiBean,getBarChart__(),"public BarChartApiBean getBarChart() {
    return barChart;
}"
271,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FeatureMonitoringApiBean.java,FeatureMonitoringApiBean,setBarChart__(BarChartApiBean barChart),"public void setBarChart(BarChartApiBean barChart) {
    this.barChart = barChart;
}"
272,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FeatureMonitoringApiBean.java,FeatureMonitoringApiBean,getHitCount__(),"public int getHitCount() {
    return hitCount;
}"
273,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FeatureMonitoringApiBean.java,FeatureMonitoringApiBean,setHitCount__(int hitCount),"public void setHitCount(int hitCount) {
    this.hitCount = hitCount;
}"
274,SeqWare_seqware__289947f7719911a70d398c3df5a07906fc667bf3__289947f7719911a70d398c3df5a07906fc667bf3,seqware-common/src/main/java/net/sourceforge/seqware/common/util/filetools/FileTools.java,FileTools,"zipDirectoryRecursive__(File path, File zipFileName, boolean compress)","public static boolean zipDirectoryRecursive(File path, File zipFileName, boolean compress) {
    List<File> filesToZip = new ArrayList<>();
    if (path.exists()) {
        File[] files = path.listFiles();
        for (File file : files) {
            if (file.isDirectory()) {
                FileTools.listFilesRecursive(file, filesToZip);
            } else {
                filesToZip.add(file);
            }
        }
    }

    try {
        ZipArchiveOutputStream writer = new ZipArchiveOutputStream(zipFileName);
        writer.setUseZip64(Zip64Mode.Always);
        writer.setLevel(compress? ZipArchiveOutputStream.DEFAULT_COMPRESSION : ZipArchiveOutputStream.STORED);
        for(File file : filesToZip) {
            ZipArchiveEntry entry = new ZipArchiveEntry(file, file.getAbsolutePath().replaceFirst(path.getAbsolutePath() + File.separator, """"));
            entry.setSize(file.length());
            writer.putArchiveEntry(entry);
            if (!file.isDirectory()) {
                BufferedInputStream input = new BufferedInputStream(new FileInputStream(file));
                IOUtils.copy(input, writer);
            }
            writer.closeArchiveEntry();
        }
        writer.close();
    } catch (IOException e) {
        Log.error(e.getMessage());
        return false;
    }
    return true;
}"
275,SeqWare_seqware__289947f7719911a70d398c3df5a07906fc667bf3__289947f7719911a70d398c3df5a07906fc667bf3,seqware-common/src/main/java/io/seqware/util/XMLChar.java,XMLChar,isValid__(int c),"public static boolean isValid(int c) {
    return (c < 0x10000 && (CHARS[c] & MASK_VALID) != 0) || (0x10000 <= c && c <= 0x10FFFF);
}"
276,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/event/EventManager.java,EventManager,"register__(Listener listener, Plugin plugin)","void register(Listener listener, Plugin plugin);"
277,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/event/EventManager.java,EventManager,fire__(Event event),void fire(Event event);
278,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/event/EventManager.java,EventManager,unregisterListener__(Listener listener),void unregisterListener(Listener listener);
279,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/event/EventManager.java,EventManager,unregisterAllListeners__(Plugin plugin),void unregisterAllListeners(Plugin plugin);
280,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/event/player/PlayerEatFoodEvent.java,PlayerEatFoodEvent,isCancelled__(),"@Override
public boolean isCancelled() {
    return cancelled;
}"
281,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/event/player/PlayerEatFoodEvent.java,PlayerEatFoodEvent,setCancelled__(boolean cancelled),"@Override
public void setCancelled(boolean cancelled) {
    this.cancelled = cancelled;
}"
282,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/permission/ServerOperator.java,ServerOperator,isOp__(),boolean isOp();
283,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/permission/ServerOperator.java,ServerOperator,setOp__(boolean value),void setOp(boolean value);
284,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,server/src/main/java/cn/nukkit/server/console/NukkitPlayerConsoleCompletor.java,NukkitPlayerConsoleCompletor,NukkitPlayerConsoleCompletor__(NukkitServer server),"public NukkitPlayerConsoleCompletor(NukkitServer server) {
    this.server = server;
}"
285,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,server/src/main/java/cn/nukkit/server/console/NukkitConsoleFormatter.java,NukkitConsoleFormatter,compile__(TextFormat textFormat),"private static Pattern compile(TextFormat textFormat) {
    return Pattern.compile(textFormat.toString(), Pattern.LITERAL | Pattern.CASE_INSENSITIVE);
}"
286,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,server/src/main/java/cn/nukkit/server/console/NukkitConsoleFormatter.java,NukkitConsoleFormatter,apply__(String text),"@Override
public String apply(String text) {
    for (Map.Entry<Pattern, String> entry : REPLACEMENTS.entrySet()) {
        text = entry.getKey().matcher(text).replaceAll(entry.getValue());
    }
    return text + RESET;
}"
287,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/event/player/PlayerEvent.java,PlayerEvent,PlayerEvent__(final Player player),"public PlayerEvent(final Player player) {
    this.player = player;
}"
288,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/event/player/PlayerEvent.java,PlayerEvent,getPlayer__(),"public Player getPlayer() {
    return player;
}"
289,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/event/player/PlayerAchievementAwardedEvent.java,PlayerAchievementAwardedEvent,"PlayerAchievementAwardedEvent__(final Player player, final String achievementId)","public PlayerAchievementAwardedEvent(final Player player, final String achievementId) {
    super(player);
    this.achievement = achievementId;
}"
290,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/event/player/PlayerAchievementAwardedEvent.java,PlayerAchievementAwardedEvent,getAchievement__(),"public String getAchievement() {
    return this.achievement;
}"
291,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/event/player/PlayerAchievementAwardedEvent.java,PlayerAchievementAwardedEvent,isCancelled__(),"@Override
public boolean isCancelled() {
    return cancelled;
}"
292,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/event/player/PlayerAchievementAwardedEvent.java,PlayerAchievementAwardedEvent,setCancelled__(boolean cancelled),"@Override
public void setCancelled(boolean cancelled) {
    this.cancelled = cancelled;
}"
293,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,server/src/main/java/cn/nukkit/server/event/EventFireHandler.java,EventFireHandler,fire__(Event event),void fire(Event event);
294,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/message/PopupMessage.java,PopupMessage,"PopupMessage__(@Nonnull String caption, @Nonnull String message)","public PopupMessage(@Nonnull String caption, @Nonnull String message) {
    this.caption = Preconditions.checkNotNull(caption, ""caption"");
    this.message = Preconditions.checkNotNull(message, ""message"");
}"
295,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/message/PopupMessage.java,PopupMessage,getCaption__(),"@Nonnull
public final String getCaption() {
    return caption;
}"
296,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/message/PopupMessage.java,PopupMessage,getMessage__(),"@Nonnull
public final String getMessage() {
    return message;
}"
297,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/message/PopupMessage.java,PopupMessage,equals__(Object o),"@Override
public final boolean equals(Object o) {
    if (this == o) return true;
    if (o == null || getClass() != o.getClass()) return false;
    PopupMessage that = (PopupMessage) o;
    return Objects.equals(caption, that.caption) &&
            Objects.equals(message, that.message);
}"
298,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/message/PopupMessage.java,PopupMessage,hashCode__(),"@Override
public final int hashCode() {
    return Objects.hash(caption, message);
}"
299,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/message/PopupMessage.java,PopupMessage,toString__(),"@Override
public final String toString() {
    return ""PopupMessage{"" +
            ""caption='"" + caption + '\'' +
            "", message='"" + message + '\'' +
            '}';
}"
300,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/command/Command.java,Command,getLabel__(),String getLabel();
301,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/util/Rotation.java,Rotation,"Rotation__(float pitch, float yaw, float headYaw)","public Rotation(float pitch, float yaw, float headYaw) {
    this.pitch = validate(pitch, ""pitch"");
    this.yaw = validate(yaw, ""yaw"");
    this.headYaw = validate(headYaw, ""headYaw"");
}"
302,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/util/Rotation.java,Rotation,fromVector3f__(Vector3f vector3f),"public static Rotation fromVector3f(Vector3f vector3f) {
    Preconditions.checkNotNull(vector3f, ""vector3f"");
    return new Rotation(vector3f.getX(), vector3f.getY(), vector3f.getZ());
}"
303,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/util/Rotation.java,Rotation,"validate__(float val, String name)","private static float validate(float val, String name) {
    Preconditions.checkArgument(Float.isFinite(val), ""%s value (%s) is not finite"", name, val);
    return val;
}"
304,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/util/Rotation.java,Rotation,getPitch__(),"public float getPitch() {
    return pitch;
}"
305,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/util/Rotation.java,Rotation,getYaw__(),"public float getYaw() {
    return yaw;
}"
306,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/util/Rotation.java,Rotation,getHeadYaw__(),"public float getHeadYaw() {
    return headYaw;
}"
307,NukkitX_Nukkit__542354be77c337f5749a379281773038b750779f__542354be77c337f5749a379281773038b750779f,api/src/main/java/cn/nukkit/api/util/Rotation.java,Rotation,toVector3f__(),"public Vector3f toVector3f() {
    return new Vector3f(pitch, yaw, headYaw);
}"
